,Age,Attrition,BusinessTravel,DistanceFromHome,Education,EmployeeCount,EmployeeID,JobLevel,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,Department_Human Resources,Department_Research & Development,Department_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,Gender_Female,Gender_Male
1100,31,0,1,9,4,1,1101,1,5.207472789481014,2.0,Y,23,8,1,8.0,2,5,1,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
1101,34,0,1,8,1,1,1102,3,4.412460547429961,3.0,Y,12,8,0,9.0,5,4,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1102,31,0,1,25,2,1,1103,3,5.260381487592611,8.0,Y,21,8,2,4.0,3,2,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
1103,26,0,2,16,2,1,1104,2,4.923244018630276,0.0,Y,14,8,0,8.0,3,7,7,7,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1104,45,0,2,8,4,1,1105,2,4.476251796007033,4.0,Y,18,8,1,12.0,2,4,0,3,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
1105,33,0,1,1,3,1,1106,5,4.087426457036285,1.0,Y,13,8,1,10.0,3,10,0,9,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
1106,28,0,2,8,3,1,1107,4,4.048441803550404,1.0,Y,11,8,0,7.0,3,7,0,7,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1107,29,1,2,2,4,1,1108,2,4.458637849025649,1.0,Y,11,8,0,1.0,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1108,39,0,0,8,5,1,1109,2,5.274711914167965,6.0,Y,19,8,1,10.0,4,3,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
1109,27,0,1,3,2,1,1110,2,5.1328038180019995,1.0,Y,12,8,1,6.0,2,5,1,2,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1110,34,0,2,9,4,1,1111,2,4.419129307741976,1.0,Y,12,8,3,16.0,4,15,6,11,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
1111,28,1,1,25,3,1,1112,1,5.273903666420971,3.0,Y,16,8,1,6.0,4,2,2,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1
1112,47,0,0,1,4,1,1113,1,4.656864491548917,8.0,Y,11,8,0,16.0,3,8,1,7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1113,56,0,1,4,3,1,1114,2,5.297694869693073,4.0,Y,14,8,0,6.0,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1114,39,0,1,1,3,1,1115,1,5.021685352215705,1.0,Y,12,8,1,10.0,2,10,7,9,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1115,38,0,2,4,2,1,1116,1,4.64777405026883,1.0,Y,13,8,0,20.0,2,20,0,7,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
1116,58,0,1,5,3,1,1117,5,4.333245698961963,4.0,Y,21,8,1,29.0,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1117,32,1,2,9,3,1,1118,2,5.283074974735472,3.0,Y,17,8,1,8.0,2,4,0,3,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
1118,38,0,1,3,4,1,1119,1,4.652246341003323,2.0,Y,21,8,1,10.0,1,5,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
1119,49,0,2,11,4,1,1120,2,4.544811911757776,3.0,Y,11,8,1,28.0,4,5,4,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1120,42,0,1,1,3,1,1121,1,4.375114684692225,3.0,Y,12,8,1,14.0,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
1121,27,1,2,8,1,1,1122,4,5.009918084665902,1.0,Y,13,8,1,1.0,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1122,35,0,1,25,1,1,1123,1,4.733197265106569,0.0,Y,18,8,0,6.0,4,5,0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1123,28,0,0,21,1,1,1124,3,4.9018940319738205,1.0,Y,16,8,2,5.0,2,5,1,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
1124,31,0,0,23,1,1,1125,1,4.587374172073066,1.0,Y,11,8,1,4.0,4,4,2,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
1125,36,0,0,1,3,1,1126,2,4.453012391121455,1.0,Y,19,8,2,5.0,5,5,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1126,34,0,1,2,3,1,1127,4,4.67163559660213,1.0,Y,16,8,1,14.0,2,14,2,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
1127,34,0,1,19,3,1,1128,1,4.52361641905437,1.0,Y,16,8,0,9.0,2,8,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1128,26,0,1,2,2,1,1129,2,4.318063334962762,0.0,Y,13,8,0,8.0,6,7,7,6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
1129,29,0,1,2,4,1,1130,2,4.3213912783116895,0.0,Y,22,8,0,6.0,2,5,0,2,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1130,32,0,0,3,1,1,1131,3,4.793021659845984,5.0,Y,17,8,1,9.0,5,5,1,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1131,31,0,2,25,5,1,1132,2,5.256741792625255,1.0,Y,14,8,1,10.0,2,10,8,7,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
1132,28,1,1,7,5,1,1133,2,5.233579856679016,5.0,Y,15,8,1,6.0,2,4,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
1133,38,0,1,9,2,1,1134,3,4.375114684692225,4.0,Y,12,8,0,20.0,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1
1134,35,0,1,5,3,1,1135,2,4.688686724284124,1.0,Y,18,8,1,10.0,1,10,0,9,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1135,27,0,1,2,3,1,1136,1,4.591509808994654,1.0,Y,15,8,0,7.0,2,7,0,7,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
1136,32,0,1,8,1,1,1137,2,4.665299499499897,8.0,Y,17,8,1,8.0,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
1137,31,1,2,2,1,1,1138,3,4.850891184135924,1.0,Y,14,8,1,10.0,2,10,0,8,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1138,53,1,1,18,3,1,1139,1,4.534406899137877,6.0,Y,15,8,1,15.0,4,2,2,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
1139,54,0,1,14,3,1,1140,3,4.824386202318774,3.0,Y,17,8,1,9.0,2,4,2,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1140,33,0,2,2,4,1,1141,4,5.227372442289636,1.0,Y,14,8,3,9.0,2,9,2,8,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
1141,43,0,1,3,3,1,1142,1,4.958754949869089,1.0,Y,12,8,1,10.0,0,10,0,9,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1142,38,0,2,2,5,1,1143,4,4.926651077088889,0.0,Y,14,8,0,7.0,3,6,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1143,55,0,1,9,3,1,1144,2,5.076130494543006,4.0,Y,15,8,1,35.0,3,10,1,4,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1144,31,0,1,6,3,1,1145,1,4.656481515790499,1.0,Y,13,8,0,1.0,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1145,39,0,1,4,3,1,1146,2,4.993524403167066,0.0,Y,12,8,1,21.0,5,20,11,10,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1146,42,0,0,10,4,1,1147,2,4.788945727023748,1.0,Y,13,8,1,20.0,3,20,3,7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
1147,31,0,0,14,2,1,1148,2,4.362105319293773,4.0,Y,14,8,0,13.0,3,11,4,8,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1148,54,0,1,1,3,1,1149,2,4.373279893277496,6.0,Y,13,8,1,9.0,2,5,1,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
1149,24,0,1,5,4,1,1150,1,5.251905770472128,1.0,Y,11,8,2,4.0,5,4,1,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
1150,23,0,1,7,3,1,1151,2,5.283007075553755,1.0,Y,11,8,1,5.0,2,5,1,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
1151,40,0,2,21,3,1,1152,3,5.29484083643889,1.0,Y,21,8,0,10.0,1,10,9,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
1152,40,0,1,8,1,1,1153,5,4.549493713215013,3.0,Y,18,8,3,15.0,3,11,5,10,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
1153,25,0,1,20,5,1,1154,2,4.929418925714293,4.0,Y,12,8,0,6.0,2,2,1,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1154,30,0,1,20,4,1,1155,2,4.668479102932586,1.0,Y,11,8,0,12.0,3,12,1,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1155,25,0,1,7,2,1,1156,5,4.613101516966912,6.0,Y,15,8,1,7.0,2,2,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
1156,47,0,1,1,4,1,1157,2,4.628286731089514,2.0,Y,13,8,1,25.0,2,17,12,11,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1157,33,0,0,1,3,1,1158,2,5.1469338345627635,1.0,Y,12,8,0,1.0,4,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1158,38,0,1,19,3,1,1159,2,4.838408278494187,0.0,Y,17,8,0,16.0,3,15,5,8,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1159,31,0,1,10,4,1,1160,3,4.78710609303657,0.0,Y,13,8,1,3.0,3,2,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1160,38,0,2,1,4,1,1161,2,4.564547711755948,2.0,Y,19,8,0,10.0,2,8,7,7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1161,42,0,1,6,3,1,1162,2,5.000347296685364,6.0,Y,19,8,1,9.0,3,4,1,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1162,41,0,1,2,2,1,1163,1,4.3778524190067545,3.0,Y,17,8,1,12.0,1,5,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1163,47,0,0,21,2,1,1164,1,4.66642437251876,0.0,Y,11,8,1,14.0,2,13,5,12,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1164,35,0,1,4,3,1,1165,2,4.8975171294005255,7.0,Y,15,8,0,5.0,2,2,2,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1165,22,0,1,12,1,1,1166,2,4.403806610547423,0.0,Y,11,8,0,4.0,1,3,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1166,35,0,1,9,3,1,1167,2,5.118661462854496,1.0,Y,25,8,2,10.0,4,10,0,8,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
1167,33,0,1,3,4,1,1168,3,4.207095540419218,0.0,Y,14,8,0,10.0,2,9,8,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1168,32,0,1,3,2,1,1169,3,4.729407796963068,1.0,Y,13,8,0,6.0,4,6,4,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
1169,40,0,1,1,4,1,1170,2,4.705093610547873,8.0,Y,17,8,1,8.0,3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
1170,32,0,1,1,2,1,1171,3,5.1365620365899805,0.0,Y,13,8,0,3.0,3,2,2,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1171,39,0,1,4,4,1,1172,1,5.127169613599896,7.0,Y,14,8,1,18.0,1,7,1,7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1172,38,0,1,20,4,1,1173,2,4.307282047033346,3.0,Y,11,8,1,20.0,3,18,1,11,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1173,32,0,1,18,3,1,1174,2,4.804616416987255,1.0,Y,12,8,2,14.0,3,14,5,7,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1174,37,0,1,1,3,1,1175,4,4.7347198416556795,1.0,Y,17,8,1,16.0,3,16,6,8,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1175,25,0,1,2,4,1,1176,2,4.444825199509748,0.0,Y,21,8,0,6.0,2,5,0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
1176,52,0,0,2,4,1,1177,1,4.664077590185075,2.0,Y,16,8,1,16.0,3,9,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1177,44,0,1,8,1,1,1178,1,4.416640507338281,6.0,Y,15,8,0,6.0,2,4,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
1178,21,0,1,10,5,1,1179,3,4.8252313231999,1.0,Y,19,8,3,2.0,0,2,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
1179,39,0,0,3,4,1,1180,2,4.674309888941477,2.0,Y,12,8,1,21.0,4,6,1,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1180,23,1,2,2,4,1,1181,2,4.790918195214578,1.0,Y,11,8,0,1.0,3,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
1181,36,0,1,24,3,1,1182,2,4.786751422145561,0.0,Y,19,8,0,10.0,2,9,3,4,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1182,36,0,2,16,1,1,1183,2,5.025141949625193,7.0,Y,15,8,0,18.0,3,4,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
1183,56,0,0,8,1,1,1184,1,4.737749073891557,1.0,Y,20,8,0,13.0,6,13,1,9,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
1184,29,1,1,9,4,1,1185,2,4.476541809027429,9.0,Y,25,8,0,4.0,4,2,2,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1185,42,0,1,17,1,1,1186,3,4.999913132416571,5.0,Y,24,8,2,24.0,3,22,4,14,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1186,56,1,1,10,4,1,1187,2,4.610447221442121,8.0,Y,24,8,1,14.0,3,10,9,8,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1187,41,0,1,13,4,1,1188,1,5.038222638368718,0.0,Y,15,8,1,21.0,3,20,0,10,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
1188,34,0,1,1,3,1,1189,1,4.794627444664508,1.0,Y,13,8,1,8.0,3,8,1,7,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1189,36,0,0,1,1,1,1190,1,5.122117536313263,1.0,Y,14,8,0,15.0,3,15,11,11,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1190,41,0,1,1,5,1,1191,1,4.6107665947732706,2.0,Y,13,8,0,14.0,3,5,0,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1191,32,0,1,9,4,1,1192,2,4.761100538958142,1.0,Y,11,8,0,4.0,3,4,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
1192,35,0,1,16,3,1,1193,2,4.379124146070392,1.0,Y,16,8,1,9.0,3,9,1,7,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
1193,38,0,1,23,3,1,1194,3,4.591509808994654,1.0,Y,22,8,0,10.0,3,10,1,9,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1194,50,1,2,4,2,1,1195,2,5.225283430094444,7.0,Y,14,8,1,12.0,2,6,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1195,36,0,1,22,4,1,1196,1,4.469822015978163,4.0,Y,14,8,0,8.0,1,6,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1196,45,0,1,24,3,1,1197,1,4.559786968200556,8.0,Y,16,8,1,8.0,2,5,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
1197,40,0,1,10,4,1,1198,1,4.971368636791423,2.0,Y,11,8,1,8.0,6,2,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
1198,35,0,2,7,2,1,1199,2,4.509068045017162,1.0,Y,25,8,0,10.0,2,10,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1199,40,0,1,17,4,1,1200,1,4.5536403362313544,2.0,Y,14,8,1,20.0,2,5,0,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1200,35,0,1,14,1,1,1201,2,4.902438056198665,1.0,Y,18,8,0,4.0,3,4,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1201,29,0,1,1,3,1,1202,3,4.631849462159818,4.0,Y,11,8,0,10.0,5,4,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1202,29,0,1,5,3,1,1203,2,4.878119484697168,1.0,Y,19,8,0,5.0,3,5,0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
1203,50,1,1,17,3,1,1204,1,5.238748439281245,4.0,Y,15,8,2,20.0,1,3,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1204,39,0,1,25,3,1,1205,2,5.294488271007257,0.0,Y,11,8,0,21.0,3,20,9,6,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1205,31,0,0,8,4,1,1206,4,5.168261710182875,0.0,Y,12,8,0,10.0,3,9,1,7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
1206,26,0,1,11,4,1,1207,2,4.967454368182741,0.0,Y,20,8,0,5.0,3,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
1207,36,0,2,5,1,1,1208,1,4.133219456732494,4.0,Y,12,8,0,17.0,2,5,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1208,39,0,1,2,1,1,1209,1,4.679337030520794,4.0,Y,14,8,2,9.0,3,7,1,7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
1209,27,0,1,8,2,1,1210,1,5.215426047793767,1.0,Y,20,8,1,6.0,3,6,0,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1210,49,0,2,6,1,1,1211,3,4.476541809027429,2.0,Y,18,8,1,17.0,2,9,0,8,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1211,34,0,1,4,3,1,1212,1,4.100715086573081,2.0,Y,14,8,1,6.0,6,4,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1212,41,1,1,7,2,1,1213,1,4.322012438582401,8.0,Y,12,8,1,8.0,2,6,0,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
1213,49,0,2,1,4,1,1214,2,4.764176132390331,1.0,Y,21,8,1,10.0,2,10,1,7,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
1214,37,1,1,2,3,1,1215,1,4.751817787736879,6.0,Y,19,8,0,7.0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1215,33,0,2,10,2,1,1216,2,4.534026106056135,1.0,Y,14,8,0,8.0,3,8,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1216,27,0,1,5,4,1,1217,4,4.643452676486188,9.0,Y,17,8,1,6.0,3,2,2,2,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
1217,32,0,2,9,2,1,1218,2,4.544068044350276,0.0,Y,16,8,1,8.0,2,7,3,6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
1218,59,0,1,2,2,1,1219,5,4.315130317183602,4.0,Y,12,8,1,12.0,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
1219,30,0,1,11,4,1,1220,2,5.234745000628052,1.0,Y,17,8,2,1.0,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1220,38,0,2,18,4,1,1221,2,4.619302075875608,0.0,Y,15,8,1,10.0,1,9,1,8,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
1221,36,0,1,7,3,1,1222,1,4.963976609996606,6.0,Y,23,8,1,17.0,2,7,7,7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1222,35,0,1,3,4,1,1223,2,4.517723594833735,0.0,Y,11,8,0,6.0,2,5,0,3,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1223,29,0,1,29,4,1,1224,2,4.327767489902729,0.0,Y,11,8,1,10.0,3,9,0,8,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
1224,31,0,1,2,2,1,1225,2,4.599337132992489,1.0,Y,15,8,1,5.0,3,5,4,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1225,34,0,1,28,3,1,1226,1,5.033142177060625,0.0,Y,11,8,3,3.0,1,2,1,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1226,28,1,1,1,4,1,1227,5,5.004149341900059,5.0,Y,13,8,0,6.0,2,4,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
1227,29,0,1,16,2,1,1228,4,4.5618166643189575,1.0,Y,14,8,0,10.0,3,10,8,8,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1228,32,0,1,22,3,1,1229,2,4.871923031882374,0.0,Y,19,8,0,7.0,3,6,0,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1229,22,0,0,8,3,1,1230,3,5.035469763481282,1.0,Y,16,8,1,1.0,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
1230,53,0,1,11,3,1,1231,2,4.3240765797394864,2.0,Y,13,8,0,31.0,3,25,3,7,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1231,38,0,1,29,3,1,1232,1,4.570776368794748,5.0,Y,14,8,0,6.0,0,3,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
1232,24,0,0,1,5,1,1233,3,4.972202838379064,0.0,Y,16,8,0,5.0,2,4,1,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1233,36,1,1,1,3,1,1234,1,4.73925580326851,7.0,Y,12,8,1,10.0,2,5,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
1234,34,0,1,24,3,1,1235,4,4.438067450453494,0.0,Y,11,8,1,13.0,2,12,2,11,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
1235,21,0,1,2,3,1,1236,2,5.138523737279158,1.0,Y,12,8,1,0.0,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
1236,34,1,1,15,2,1,1237,2,4.927524340875029,2.0,Y,13,8,0,8.0,2,4,1,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
